image,x,y,z,q0,q1,q2,q3
image_0_0_0_0_0_0_0_0,0.693977952003479,0.09910956770181656,0.0506046786904335,-0.293830007314682,0.9558573961257935,-0.00010854914580704644,0.0007735718972980976,0.011521084234118462
image_0_0_0_1_0_0_0_0,0.7000783681869507,-0.10000716894865036,0.049978457391262054,1.0,2.1937296423857333e-07,-1.2546734978968743e-05,-8.961411367636174e-06,0.03998982906341553
