x,y,z,q0,q1,q2,q3,gripper_state
0.6000000238418579,0.10000000149011612,0.05000000074505806,1.0,0.0,0.0,0.0,True
0.699999988079071,-0.10000000149011612,0.05000000074505806,1.0,0.0,0.0,0.0,False
0.5,-0.10000000149011612,0.05000000074505806,0.9238795042037964,0.3826834261417389,0.0,0.0,True
0.699999988079071,-0.10000000149011612,0.10000000149011612,1.0,0.0,0.0,0.0,False
0.699999988079071,0.10000000149011612,0.05000000074505806,0.9807852506637573,0.19509032368659973,0.0,0.0,True
0.699999988079071,-0.10000000149011612,0.15000000596046448,1.0,0.0,0.0,0.0,False
0.800000011920929,-0.05000000074505806,0.05000000074505806,1.0,0.0,0.0,-3.6732051285071066e-06,True
0.699999988079071,-0.10000000149011612,0.20000000298023224,1.0,0.0,0.0,0.0,False
0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
